"company","price"
"SFM",165.740005493164
"INSM",70.6800003051758
"CRDO",71.0899963378906
"PCVX",37.2000007629395
"RKLB",29.6399993896484
"FTAI",124.730003356934
"CRS",253.080001831055
"AIT",233.169998168945
"FN",232.830001831055
"SSB",90.5
"FLR",45.1399993896484
"GTLS",150
"MLI",77.4400024414062
"HQY",111.160003662109
"IONQ",40.060001373291
"GKOS",94.6399993896484
"EXLS",47.6599998474121
"ENSG",149.789993286133
"SPSC",141.110000610352
"BPMC",127.970001220703
"MOD",90.6900024414062
"UFPI",97.620002746582
"ONB",21.3400001525879
"CVLT",190.990005493164
"SPXC",160
"HALO",54.3800010681152
"RVMD",40.5800018310547
"EAT",173.449996948242
"TMHC",57.9500007629395
"RMBS",59.0299987792969
"LNTH",83.2200012207031
"AUR",5.88000011444092
"COOP",132.179992675781
"CWST",116.970001220703
"BMI",247.830001831055
"CSWI",303
"RHP",98.129997253418
"ANF",81.9800033569336
"TRNO",59.8300018310547
"HLNE",151.729995727539
"JXN",83.0299987792969
"MDGL",280.239990234375
"FSS",100.459999084473
"NXT",59.0200004577637
"GPI",430.890014648438
"JBTM",123.779998779297
"ESNT",57.5200004577637
"KNF",92.75
"MMSI",94.8399963378906
"HRI",121.419998168945
"STRL",202.910003662109
"MTH",65.2799987792969
"HIMS",56.8600006103516
"LUMN",4.19999980926514
"GBCI",42.9599990844727
"CHX",25.1000003814697
"CMC",50.6500015258789
"GH",49.5299987792969
"WTS",245.25
"SIGI",86.1600036621094
"GATX",157.270004272461
"MARA",16.2700004577637
"ZWS",36.5900001525879
"QTWO",90.870002746582
"ACIW",47.7900009155273
"HOMB",28.5699996948242
"EPRT",33.0499992370605
"BE",21.4300003051758
"SMTC",41.3499984741211
"CYTK",33.1300010681152
"UPST",57.4199981689453
"DY",238.240005493164
"PIPR",263.739990234375
"UMBF",105.889999389648
"NOVT",128.699996948242
"QLYS",141.770004272461
"TENB",32.5499992370605
"KRG",22.6399993896484
"BBIO",39.0299987792969
"BCPC",168.070007324219
"UBSI",36.560001373291
"PRMB",29.5599994659424
"OPCH",31.6700000762939
"ABG",237.479995727539
"KTOS",40.5900001525879
"BIPC",41.1399993896484
"ALKS",31.1399993896484
"AVAV",195.720001220703
"HWC",54.9599990844727
"CWAN",24.2099990844727
"LRN",141.220001220703
"SOUN",10.0200004577637
"WK",69.5500030517578
"CORT",70.5699996948242
"CADE",31.0499992370605
"BCC",88.6500015258789
"CNR",67.8600006103516
"BOOT",167.479995727539
"CTRE",28.7000007629395
"KTB",68.2699966430664
"RDN",33.4099998474121
"AROC",25.9899997711182
"BDC",112.290000915527
"IBP",168.479995727539
"ITRI",121.580001831055
"VRNS",50.6500015258789
"ACA",89.9400024414062
"CBT",76.620002746582
"MAC",16.4300003051758
"SKY",65.0500030517578
"SM",25.5900001525879
"ITGR",122.059997558594
"SITM",213.029998779297
"NSIT",134.199996948242
"FFIN",36.7299995422363
"PRIM",73.8300018310547
"SLG",64.3600006103516
"AEIS",125.730003356934
"EXPO",77.3899993896484
"MMS",71.1399993896484
"NJR",44.9199981689453
"SHAK",124.5
"NE",28.1700000762939
"SKYW",102.949996948242
"MATX",114.48999786377
"SLAB",134.979995727539
"CALM",97.5500030517578
"SANM",87.9100036621094
"MGY",23.2000007629395
"SFBS",75.25
"PECO",36.0699996948242
"VLY",8.9399995803833
"FTDR",57.2000007629395
"KBH",52.9500007629395
"IDCC",227.960006713867
"FELE",86.8300018310547
"KAI",333.059997558594
"FCFS",131.070007324219
"BOX",37.4500007629395
"AHR",35.2000007629395
"VRRM",24.1399993896484
"SWX",71.2699966430664
"MUR",23.0200004577637
"RDNT",59.0699996948242
"STEP",58.0400009155273
"MC",58.4700012207031
"IRT",18.2900009155273
"GEO",26.9599990844727
"POR",40.810001373291
"ESGR",336.239990234375
"ABCB",62.4000015258789
"CNX",31.9899997711182
"TXNM",56.5699996948242
"FUN",31.8199996948242
"CNO",38.1699981689453
"WHD",45.6699981689453
"RXO",16.2099990844727
"PLXS",134.970001220703
"GVA",90.7900009155273
"BCO",84.0699996948242
"ASB",23.6499996185303
"TGTX",39.8400001525879
"SBRA",17.7900009155273
"CBZ",72.5800018310547
"BKH",57.3899993896484
"SR",73.8399963378906
"ENS",88.1900024414062
"ASGN",54.2700004577637
"GLNG",41.7099990844727
"NOG",29.8099994659424
"OGS",73.6100006103516
"CVCO",425.230010986328
"AVNT",37.5699996948242
"PJT",155.179992675781
"KRYS",136.080001831055
"ALE",65.2600021362305
"ASO",44.3699989318848
"AXSM",109.870002746582
"AX",71.8499984741211
"INTA",58.2999992370605
"PBH",85.6800003051758
"ATGE",121.389999389648
"AI",25.8600006103516
"ORA",77.8300018310547
"MIR",20.4799995422363
"JOBY",9.22999954223633
"NPO",191.320007324219
"FRSH",15.9499998092651
"URBN",69.7099990844727
"ADMA",20.8700008392334
"RIOT",10.1199998855591
"KFY",69.7900009155273
"MWA",24.5900001525879
"RUSHA",51.310001373291
"CRC",44.7599983215332
"MHO",108.870002746582
"HAE",71.6500015258789
"ATMU",36.5800018310547
"LBRT",12.2700004577637
"UCB",29.4899997711182
"ICUI",136.25
"PTEN",5.92999982833862
"ROAD",104.699996948242
"IBOC",64.879997253418
"TDS",35.5800018310547
"POWI",56.8499984741211
"RELY",20.3099994659424
"TCBI",77.9599990844727
"PTCT",51.689998626709
"SKT",30.6900005340576
"SRRK",34.0699996948242
"BHVN",17.0699996948242
"ESE",184.960006713867
"REZI",21.4699993133545
"BL",57.2999992370605
