"company","price"
"SFM",172.860000610352
"INSM",69.7300033569336
"CRDO",60.9599990844727
"PCVX",32.4900016784668
"RKLB",26.7900009155273
"FTAI",117.150001525879
"CRS",235
"AIT",226.520004272461
"FN",232.869995117188
"SSB",87.8000030517578
"FLR",41.5800018310547
"GTLS",156.860000610352
"MLI",77.870002746582
"HQY",100.610000610352
"IONQ",40.3400001525879
"GKOS",94.2900009155273
"EXLS",45.9900016784668
"ENSG",147.259994506836
"SPSC",140.759994506836
"BPMC",101.349998474121
"MOD",90.8000030517578
"UFPI",97.5599975585938
"ONB",20.8600006103516
"CVLT",183.149993896484
"SPXC",152.089996337891
"HALO",56.0699996948242
"RVMD",39.4000015258789
"EAT",172.630004882812
"TMHC",56.2799987792969
"RMBS",53.4700012207031
"LNTH",75.5599975585938
"AUR",6.05999994277954
"COOP",129.529998779297
"CWST",117.209999084473
"BMI",248.220001220703
"CSWI",305.790008544922
"RHP",97.1100006103516
"ANF",78.4899978637695
"TRNO",56.4199981689453
"HLNE",149
"JXN",81.9100036621094
"MDGL",275.260009765625
"FSS",94.0699996948242
"NXT",56.689998626709
"GPI",423.920013427734
"JBTM",114.809997558594
"ESNT",58
"KNF",94.0999984741211
"MMSI",95.0299987792969
"HRI",124
"STRL",188.009994506836
"MTH",63.6100006103516
"HIMS",56.560001373291
"LUMN",3.92000007629395
"GBCI",41.4700012207031
"CHX",24.0699996948242
"CMC",46.5900001525879
"GH",40.6199989318848
"WTS",242.119995117188
"SIGI",88.0199966430664
"GATX",159.240005493164
"MARA",14.1199998855591
"ZWS",36.189998626709
"QTWO",87.5199966430664
"ACIW",46.2599983215332
"HOMB",28.2900009155273
"EPRT",32.5
"BE",18.4699993133545
"SMTC",37.3300018310547
"CYTK",31.0200004577637
"UPST",47.1699981689453
"DY",229.919998168945
"PIPR",251.449996948242
"UMBF",103.120002746582
"NOVT",123.819999694824
"QLYS",138.550003051758
"TENB",32.2200012207031
"KRG",22.1200008392334
"BBIO",34.25
"BCPC",166.699996948242
"UBSI",36.1399993896484
"PRMB",33.0699996948242
"OPCH",32.6800003051758
"ABG",227.910003662109
"KTOS",36.8899993896484
"BIPC",39.5699996948242
"ALKS",30.6100006103516
"AVAV",178.029998779297
"HWC",54.6699981689453
"CWAN",23.1000003814697
"LRN",151.389999389648
"SOUN",10.1099996566772
"WK",67.2900009155273
"CORT",77.5599975585938
"CADE",30.2999992370605
"BCC",86.879997253418
"CNR",69.3000030517578
"BOOT",160.309997558594
"CTRE",28.7600002288818
"KTB",68.5999984741211
"RDN",34.1500015258789
"AROC",24.8999996185303
"BDC",106.199996948242
"IBP",159.479995727539
"ITRI",115.599998474121
"VRNS",47.6800003051758
"ACA",86.2699966430664
"CBT",74.6900024414062
"MAC",16.1800003051758
"SKY",65.4000015258789
"SM",23.4200000762939
"ITGR",118.76000213623
"SITM",196.070007324219
"NSIT",130.389999389648
"FFIN",35.2599983215332
"PRIM",72.1100006103516
"SLG",56.7700004577637
"AEIS",114.779998779297
"EXPO",76.3399963378906
"MMS",72.5100021362305
"NJR",45.8899993896484
"SHAK",129.789993286133
"NE",24.7700004577637
"SKYW",101.449996948242
"MATX",112.849998474121
"SLAB",120.529998779297
"CALM",95.9300003051758
"SANM",84.6900024414062
"MGY",21.5
"SFBS",74.4300003051758
"PECO",35.4599990844727
"VLY",8.77999973297119
"FTDR",55.0099983215332
"KBH",51.5800018310547
"IDCC",217.259994506836
"FELE",86.3899993896484
"KAI",313.910003662109
"FCFS",127.910003662109
"BOX",37.8199996948242
"AHR",34.939998626709
"VRRM",23.6499996185303
"SWX",71.8300018310547
"MUR",20.9300003051758
"RDNT",57.4900016784668
"STEP",57.8499984741211
"MC",57.1100006103516
"IRT",18.5900001525879
"GEO",27.1399993896484
"POR",42.4000015258789
"ESGR",335.010009765625
"ABCB",61.4700012207031
"CNX",32.2799987792969
"TXNM",56.689998626709
"FUN",33.560001373291
"CNO",37.9599990844727
"WHD",41
"RXO",15.5299997329712
"PLXS",131.259994506836
"GVA",89.4499969482422
"BCO",82.0599975585938
"ASB",23.1700000762939
"TGTX",35.1100006103516
"SBRA",17.4799995422363
"CBZ",72.2399978637695
"BKH",58.4700012207031
"SR",75.2799987792969
"ENS",83.629997253418
"ASGN",52.810001373291
"GLNG",41.1599998474121
"NOG",26.5799999237061
"OGS",74.7600021362305
"CVCO",433.600006103516
"AVNT",36.1300010681152
"PJT",150.660003662109
"KRYS",125.959999084473
"ALE",65.0400009155273
"ASO",40.9099998474121
"AXSM",105.160003662109
"AX",69.5400009155273
"INTA",55.1199989318848
"PBH",85.6699981689453
"ATGE",132.029998779297
"AI",26.5900001525879
"ORA",74.3300018310547
"MIR",19.1000003814697
"JOBY",7.82000017166138
"NPO",185.139999389648
"FRSH",15.2700004577637
"URBN",69.9000015258789
"ADMA",19.8400001525879
"RIOT",8.06999969482422
"KFY",68.0100021362305
"MWA",24.5300006866455
"RUSHA",49.6500015258789
"CRC",44.1699981689453
"MHO",106.610000610352
"HAE",67.7099990844727
"ATMU",36.0200004577637
"LBRT",11.5900001525879
"UCB",28.7399997711182
"ICUI",134.860000610352
"PTEN",5.51999998092651
"ROAD",104.690002441406
"IBOC",62.6300010681152
"TDS",34.3600006103516
"POWI",49.7299995422363
"RELY",21.3600006103516
"TCBI",71.6900024414062
"PTCT",48.5200004577637
"SKT",29.7999992370605
"SRRK",29.0100002288818
"BHVN",14.8100004196167
"ESE",181.240005493164
"REZI",20.7000007629395
"BL",55.9300003051758
"APLE",11.5900001525879
"TPH",29.4799995422363
"IRTC",140.5
"CARG",31.3400001525879
"HP",15.25
"CRNX",30.5100002288818
"PCH",39.3400001525879
"SATS",17.7299995422363
"SMPL",34.5099983215332
"EBC",15
"FUL",55.8199996948242
"ABM",52.6500015258789
"LANC",167.399993896484
"VCYT",26.6100006103516
"CDP",27.4500007629395
"UNF",188.559997558594
"GMS",75.7300033569336
"NWE",55.3300018310547
"ZETA",13.1400003433228
"SYNA",58.7599983215332
"DORM",129.309997558594
"RNA",30.9799995422363
"FORM",29.8500003814697
"CCOI",45.7099990844727
"OSCR",13.8000001907349
"TEX",45.0099983215332
"ACVA",16.3799991607666
"UEC",5.92999982833862
"CNK",33.7700004577637
"FULT",17.25
"OTTR",77.1800003051758
"TRN",25.7399997711182
"CBU",56.2400016784668
"HL",5.1399998664856
"RYTM",61.3300018310547
"PI",114.089996337891
"SXT",94.5299987792969
"MGEE",90.3199996948242
"BXMT",18.8899993896484
"WDFC",243.630004882812
"PATK",85.8600006103516
"ATKR",65.0999984741211
"AMBA",52.6399993896484
"VERX",39.5699996948242
"TWST",29.2999992370605
"PBF",19.0499992370605
"PRCT",58
"SNEX",84.6600036621094
"BLKB",62.2299995422363
"HASI",25.0499992370605
"AEO",10.960000038147
"WD",68.4899978637695
"TGNA",16.7199993133545
"BNL",15.9099998474121
"HBI",4.94999980926514
"NMIH",39.7200012207031
"OSIS",219.110000610352
"CRVL",111.269996643066
"BGC",9.27999973297119
"AUB",30.0200004577637
"SHOO",24.6499996185303
"BRZE",36.7999992370605
"TNET",83.2099990844727
"VSCO",21.2099990844727
"SG",13.4200000762939
"HGV",38.1699981689453
"PTON",7.09999990463257
"VAL",37.6199989318848
"MGRC",112.379997253418
"PFSI",96
"NHI",72.5100021362305
"ALIT",5.46000003814697
"NUVL",74.6100006103516
"GHC",954.409973144531
"GFF",68.75
"ALRM",57.4000015258789
"CORZ",10.6499996185303
"WSFS",52.8899993896484
"FBP",19.9799995422363
"HCC",45.4500007629395
"DNLI",13.2399997711182
"HEES",94.6399993896484
"NVCR",19.1100006103516
"NSP",64.7200012207031
"IOSP",85.0800018310547
"BUR",12.8599996566772
"SLVM",52.9700012207031
"ENVA",92.6699981689453
"AVA",38.5099983215332
"ACLX",62.060001373291
"FOLD",6.07000017166138
"CVBF",18.75
"VCEL",41.2999992370605
"OUT",16.5200004577637
"VCTR",62.0099983215332
"RIG",2.49000000953674
"DIOD",44.4000015258789
"DRS",42.2999992370605
"HUBG",33.7099990844727
"CATY",42.8600006103516
"SFNC",18.7600002288818
"BWIN",38.5299987792969
"PAYO",6.80999994277954
"AKR",19.2600002288818
"FCPT",27.6100006103516
"POWL",169.589996337891
"OII",19.0699996948242
"TDW",39.7099990844727
"BKU",33.9799995422363
"APAM",40.2999992370605
"CRGY",8.39000034332275
"PLMR",171.470001220703
"LIVN",43.25
"GT",11.4099998474121
"ASTS",23.0699996948242
"USD",54.9199981689453
"WNS",57.9900016784668
"LCII",87.1399993896484
"AWR",78.870002746582
"GNW",7.05000019073486
"SDRL",23.2000007629395
"INDB",61.5
"CPK",122.190002441406
"UE",18.1599998474121
"TTMI",29.8600006103516
"CON",21.6299991607666
"SIG",66.5699996948242
"IPAR",136.220001220703
"FIBK",27.1499996185303
"ARWR",16.0699996948242
"AZZ",90.6900024414062
"NEOG",5.8600001335144
"COMP",5.90999984741211
"DOCN",28.2999992370605
"BOH",66.5100021362305
"CNS",76.8399963378906
"KNTK",44.5400009155273
"TBBK",51.0999984741211
"YELP",38.1699981689453
"CWT",47.25
"CAKE",55.1699981689453
"AIN",66.0699996948242
"IESC",259.660003662109
"TOWN",34.560001373291
"FFBC",24.1599998474121
"CPRX",24.9599990844727
"GPOR",191.5
"HI",19.5400009155273
"LAUR",22.5
"ENR",23.2900009155273
"MYRG",156.850006103516
"SWTX",46.7099990844727
"LXP",8.57999992370605
"STNE",13.6499996185303
"KLIC",32.1500015258789
"CDE",8.07999992370605
"JBLU",5.05000019073486
"HNI",46.5299987792969
"AIR",61.4099998474121
"SMR",31.9899997711182
"BTU",13.1599998474121
"BANF",123.709999084473
"PRK",162.559997558594
"RPD",22.9500007629395
"ZD",32.439998626709
"PAR",65.5599975585938
"EPAC",42.8800010681152
"MTX",56.7799987792969
"SHO",8.96000003814697
"ARCB",62.689998626709
"FRME",37.7000007629395
"NATL",26.5100002288818
"AVPT",18.6499996185303
"CXW",21.9599990844727
"ICFI",85.9199981689453
"RRR",48.0699996948242
"CALX",46.2400016784668
"VIAV",9.10999965667725
"WRBY",21.1700000762939
"TNDM",19.8199996948242
"PRVA",22.7600002288818
"VC",84.4300003051758
"ACHR",10.0900001525879
"ACLS",56.3400001525879
"FLG",11.5200004577637
"GSHD",108.26000213623
"PRGS",61.560001373291
"WERN",25.9500007629395
"HWKN",133.490005493164
"CURB",22.6900005340576
"IVT",28.0900001525879
"SBCF",25.8299999237061
"SMMT",18.2150001525879
"ACAD",21.5699996948242
"PSMT",107.980003356934
"EXTR",15.6700000762939
"FLYW",10.75
"KAR",22.9300003051758
"PPBI",21.2000007629395
"MRCY",49.25
"RAMP",32.5800018310547
"HURN",142.830001831055
"AGX",210.300003051758
"PTGX",47.4700012207031
"SXI",150.940002441406
"MBC",10.1999998092651
"B",19.1599998474121
"AMR",112.040000915527
"ADUS",110.910003662109
"MGNI",16.3600006103516
"GBX",45.0699996948242
"CCS",51.8699989318848
"STRA",91.2300033569336
"VSH",14.0699996948242
"BANR",61.6500015258789
"PLUS",71.370002746582
"RNST",35.0499992370605
"AGYS",105.910003662109
"EFSC",52.939998626709
"CNMD",56.75
"RGTI",12.1099996566772
"YOU",24.75
"JJSF",115.169998168945
"STNG",39.7400016784668
"PFS",16.7000007629395
"PHIN",43.4000015258789
"SEM",15.289999961853
"MTRN",77.4300003051758
"BANC",13.7200002670288
"KYMR",29.6399993896484
"NBTB",41.8499984741211
"HUT",15.2700004577637
"TMDX",127.120002746582
"EVTC",36.2299995422363
"RUN",7.48999977111816
"OSW",18.8600006103516
"BEAM",15.8299999237061
"AGIO",32.0900001525879
"WAFD",28.4200000762939
"LGND",102.190002441406
"HLMN",7.23999977111816
"ENVX",7.61999988555908
"CRK",23.2999992370605
"OMCL",30.3700008392334
"IGT",14.710000038147
"EWTX",14.2799997329712
"IDYA",19.8899993896484
"SYBT",73.5599975585938
"TRMK",34.4599990844727
"KWR",108.440002441406
"UPWK",15.4899997711182
"WSBC",30.7800006866455
"TGLS",85.629997253418
"LZB",41.8899993896484
"SUPN",31.7000007629395
"LMAT",82.1999969482422
"FBK",43.6500015258789
"MIRM",44.4599990844727
"IIPR",55.2200012207031
"CABO",146.330001831055
"ATRC",34.5699996948242
"MXL",11.3900003433228
"ALKT",28.6399993896484
"LC",10.0299997329712
"DRH",7.6399998664856
"GOLF",68.2399978637695
"UFPT",234.199996948242
"VSEC",130.089996337891
"OFG",41.1399993896484
"KMT",21.5300006866455
"NMRK",11.0100002288818
"RXRX",4.17999982833862
"LGIH",50.0999984741211
"CHEF",63.7799987792969
"GRBK",58.4500007629395
"BATRK",40.6100006103516
"ABR",9.57999992370605
"ALG",198.039993286133
"NEO",7.28000020980835
"ROCK",58.5800018310547
"DEI",14.2299995422363
"VYX",11.0900001525879
"DBRG",11.0600004196167
"CASH",78.0500030517578
"AGM",186.419998168945
"REVG",37.4900016784668
"AVDX",9.78999996185303
"PRM",12.0699996948242
