"company","price"
"SFM",139.1
"INSM",75.21
"CRDO",47.325
"PCVX",73.635
"RKLB",18.3922
"FTAI",102.135
"CRS",183.155
"AIT",226.685
"FN",202.73
"SSB",90.99
"FLR",35.7
"GTLS",148.49
"MLI",79.84
"HQY",96.87
"IONQ",21.955
"GKOS",101.11
"EXLS",46.205
"ENSG",125.265
"SPSC",126.01
"BPMC",90.235
"MOD",85.2739
"BECN",119.12
"UFPI",105.43
"ONB",20.62
"CVLT",155.63
"SPXC",135.96
"HALO",61.23
"RVMD",39.12
"EAT",145.3
"TMHC",60.035
"RMBS",53
"LNTH",99.99
"AUR",6.395
"COOP",99.86
"CWST",106.83
"BMI",201.53
"CSWI",293.84
"SUM",52.49
"RHP",97.48
"ANF",76.26
"ALTM",5.84
"TRNO",66.81
"HLNE",142.85
"JXN",81.38
"MDGL",328.79
"FSS",79.99
"NXT",44.28
"ALTR",111.33
"GPI",432.175
"JBTM",126.83
"ESNT",54
"KNF",89.58
"MMSI",97.38
"HRI",123.945
"STRL",118.32
"MTH",74.07
"HIMS",34.4
"LUMN",4.98
"GBCI",44.56
"CHX",28.815
"CMC",44.69
"GH",44.16
"WTS",208.68
"SIGI",83.52
"GATX",152.14
"MARA",13.44
"ZWS",32.76
"QTWO",74.62
"ACIW",51.95
"HOMB",28.04
"EPRT",30.55
"BE",24.95
"SMTC",33.365
"CYTK",44.32
"UPST",49.1
"DY",149.27
"PIPR",255.28
"UMBF",99.08
"NOVT",137.075
"QLYS",123.4774
"TENB",36.09
"KRG",21.88
"BBIO",32.94
"BCPC",168.15
"UBSI",34.335
"PRMB",31.24
"OPCH",33.21
"ABG",245.12
"KTOS",29.91
"BIPC",36.37
"ALKS",33.855
"AVAV",123.6115
"HWC",50.645
"CWAN",27.3692
"LRN",119.5
"SOUN",9.3
"WK",87.045
"CORT",55.43
"CADE",29.45
"BCC",98.835
"CNR",73.3775
"BOOT",103.795
"CTRE",26.27
"KTB",59.95
"RDN",31.035
"AROC",24.68
"BDC",102.54
"IBP",172.75
"ITRI",103.95
"VRNS",40.06
"ACA",80.75
"CBT",81.295
"MAC",16.8
"SKY",94.62
"SM",29.825
"ITGR",119.32
"SITM",165.245
"NSIT",154.73
"FFIN",35.525
"PRIM",65.995
"SLG",57.71
"AEIS",105.525
"EXPO",82.125
"MMS",66.41
"NJR",48.04
"SHAK",88.585
"NE",23.24
"SKYW",83.53
"MATX",132.775
"SLAB",124.09
"CALM",85.64
"SANM",75.64
"MGY",23.25
"SFBS",82.87
"PECO",34.97
"VLY",8.7667
"FTDR",38.8
"KBH",61.975
"IDCC",211.61
"FELE",99.72
"KAI",348.735
"FCFS",114.985
"BOX",31.075
"AHR",28.705
"VRRM",19.72
"SWX",72.82
"MUR",25.14
"RDNT",48.34
"STEP",52.045
"MC",60.815
"IRT",20.625
"GEO",25.22
"POR",43.72
"ESGR",331.97
"ABCB",56.5
"CNX",29.34
"NARI",79.97
"TXNM",51.005
"FUN",34.875
"CNO",39.145
"WHD",45.93
"RXO",17.86
"PLXS",124.15
"GVA",73.63
"BCO",85.235
"ASB",21.75
"TGTX",37.6923
"SBRA",16.505
"CBZ",69.35
"BKH",59.45
"SR",75.42
"ENS",96.64
"ASGN",68
"GLNG",33.9
"NOG",28.84
"OGS",72.55
"CVCO",507.24
"AVNT",40.3281
"PJT",142.4
"KRYS",181.71
"ALE",65.17
"ASO",45.15
"AXSM",120.6
"AX",62.835
"INTA",60.745
"PBH",81.92
"ATGE",95.835
"AI",21.5205
"ORA",71.05
"MIR",14.3794
"JOBY",6.175
"NPO",171.005
"FRSH",14.965
"URBN",53.655
"ADMA",18.31
"RIOT",7.83
"KFY",66.33
"MWA",27.02
"RUSHA",54.315
"CRC",43.395
"MHO",117.975
"HAE",65.68
"ATMU",37.2
"LBRT",14.3892
"UCB",28.48
"ICUI",140.7
"PTEN",7.9714
"ROAD",69.97
