"company","price"
"LC",10.95
"DRH",8.035
"GOLF",67.15
"UFPT",213.895
"VSEC",118.15
"OFG",40.91
"KMT",21.4
"NMRK",12.42
"RXRX",6.505
"LGIH",72.755
"CHEF",52.36
"GRBK",58.6
"BATRK",39.435
"ABR",12.2602
"ALG",190.38
"NEO",9.73
"ROCK",65.8
"DEI",16.04
"VYX",10.035
"DBRG",9.85
"CASH",72.87
"AGM",194.575
"REVG",31.61
"AVDX",8.435
"PRM",9.07
"TARS",47.6
"ROG",76.225
"WWW",13.785
"PRKS",48.305
"LTH",30.495
"APLD",7.1
"GERN",1.725
"AKRO",43.6
"MQ",4.665
"FL",16.36
"NGVT",44.495
"TDOC",8.39
"TFIN",61.97
"FBNC",40.655
"JOE",46.905
"LMND",34.2199
"IART",22.25
"PRG",26.8
"PGNY",21.33
"DAN",14.075
"OI",12.262
"DFIN",45.02
"LKFN",62.275
"CHCO",118.07
"SONO",11.41
"BHE",40.775
"KN",16.34
"IOVA",3.58
"CWK",10.45
"DVAX",13.76
"SPT",25.265
"PEB",10.645
"WLY",43.81
"CSGS",60.5
"PD",18.63
"NWBI",12.18
"WKC",28.66
"WULF",3.139
"STR",20.09
"PLUG",1.655
"ASAN",14.11
"NNI",114.502
"UCTT",25.13
"EPC",30.08
"NTB",38.625
"WAY",37.26
"PRDO",24.62
"TRUP",36.61
"ASTH",31.575
"UNFI",25.95
"KOS",2.29
"AESI",18.15
"NTCT",21.39
"THS",27.295
"FCF",15.925
"SKWD",49.2768
"TNC",85.09
"ALGT",54.185
"GEF",55.79
"BCRX",7.595
"SSRM",11.04
"SGRY",24.4
"UPBD",24.62
"MNKD",5.205
"CENTA",32.275
"MLKN",19.24
"CLDX",19.835
"TVTX",19.855
"CUBI",51.43
"VRNT",22.37
"XHR",12.7
"BFH",48.955
"NIC",114.12
"KGS",38
"STC",70.65
"RLJ",8.91
"LTC",35.45
"APGE",39.57
"ADNT",14.015
"VERA",27.29
"PHR",27.3819
"NWN",41.99
"HE",10.915
"TALO",8.98
"CTS",43.205
"GTY",30.465
"HELE",52.26
"VRTS",177.255
"SJW",52.87
"VITL",29.4
"CODI",19.84
"SASR",29.395
"INSW",35.6
"HLIO",35.5152
"NBHC",39.79
"HOPE",10.525
"NVAX",7.955
"ANDE",43.59
"ALHC",16.65
"ADEA",13.79
"TCBK",40.855
"BKE",37.83
"ARQT",16.2
"LNN",128.685
"CGON",27.32
"WT",8.525
"DNOW",15.56
"STEL",27.57
"VECO",21.74
"GNL",7.885
"SPNT",15.75
"COCO",34.585
"PLAB",21.615
"HMN",41.5
"VSAT",9.86
"AMRX",8.725
"DHT",11.04
"XMTR",26.245
"HRMY",35.22
"SOC",25.59
"TILE",19.65
"TGI",25.43
"NRIX",13.86
"WGO",35.145
"MSGE",33.275
"UNIT",5
"PWP",19.5
"MTTR",5.38
"AMPH",27.855
"SDGR",22.955
"MCY",56.19
"HTH",30.9
"GSAT",21.66
"WABC",51.425
"ZUO",10.02
"FSLY",7.055
"CSTM",11.99
"APPN",29.725
"ATEN",17.345
"IMVT",20.14
"VRDN",15.43
"XNCR",12.82
"LEU",73.22
"VBTX",24.53
"QCRH",74.4675
"ALEX",17.3699
"SCL",58.815
"SABR",3.5
"INFN",6.64
"HLIT",10.46
"CBRL",40.37
"PRAX",37.02
"USPH",76.545
"DXPE",86.505
"PZZA",45.91
"STBA",38.03
"LADR",11.65
"AAOI",20.21
"XPRO",10.74
"WOR",41.21
"CWH",17.075
"ESRT",8.125
"SFL",8.535
"VICR",54.05
"ELME",16.925
"NSSC",24.9
"WTTR",9.81
"UMH",18.14
"PAGS",8.385
"BUSE",22.25
"AMWD",60.96
"ARDX",5.265
"FUBO",3.11
"MRC",12.29
"ARI",9.955
"GDYN",16.865
"USLM",92.955
"CRAI",177.42
"COMM",5.37
"JANX",30.94
"CMPR",45.47
"BLBD",35.75
"OCUL",7.595
"HLX",8.515
"APOG",47.4
"INMD",18.64
"GIII",26.735
"SLNO",49.515
"TWO",13.92
"AIV",8.715
"JBGS",15.45
"UVV",55.06
"TROX",7.4472
"MD",14.065
"SCSC",36.98
"FOXF",24.785
"OXM",62.27
"LOB",26.91
"JAMF",13.475
"VRE",16.24
"PCT",7.81
"RVLV",22.01
"DK",16.5136
"ATEC",9.59
"THRM",30.57
"AAT",20.38
"ECPG",34.04
"AORT",24.45
"NHC",93.2
"PEBO",29.9986
"CDNA",19.1
"KALU",70.505
"RC",5.2001
"AMC",3.0677
"BHLB",26.4
"SAFT",77.64
"SNDX",12.77
"SPHR",32.06
"STAA",18.31
"EVH",10.02
"CARS",11.57
"DGII",29.78
"DESP",19.215
"QNST",18.065
"RXST",25.41
"DCOM",28.14
"COUR",7.155
"TPC",25.18
"ARLO",10.64
"GABC",39
"OBK",35.47
"BTSG",17.56
"SBH",8.885
"CIM",13.598
"ARVN",8.62
"MODG",6.405
"NTLA",9.16
"DBD",44.01
"PMT",14.69
"MYGN",9.8
"CNNE",16.875
"AGL",4.435
"XRX",5.805
"COHU",17.1
"BBSI",40.11
"IRON",53.53
"ATSG",22.34
"DYN",12.395
"OCFC",17.19
"OMI",9.815
"CIFR",2.9608
"PRO",20.965
"GBTG",7.585
"SRCE",62.58
"PDM",7.295
"KLG",19.39
"IBTA",40.2
"DEA",10.53
"JBI",8.295
"SCS",11.03
"LFST",6.67
"EMBC",13.441
"LZ",9.54
"FA",13.82
"PENG",19.4
"EVRI",13.62
"GOGL",7.726
"WVE",9.92
"UUUU",4.255
"WINA",330.6
"RSI",10.845
"LMB",76.11
"BLX",38.38
"EIG",50.34
"INOD",42.54
"HCI",135.99
"XPEL",32.02
"FBMS",34.89
"AUPH",8.365
"FDP",30.05
"ARRY",5.895
"NTST",15.33
"PCRX",23.91
"NAVI",13.34
"ANIP",64.77
"KW",8.385
"MDXG",7.95
"CENX",19.715
"AMN",24.9
"NVEE",18.39
"UTI",26.77
"MCRI",81.1007
"DOLE",14.47
"AMSC",19.38
"AHCO",9.88
"EFC",13.425
"CMCO",18.24
"CXM",8.785
"MFA",10.96
"NX",20.2
"HROW",26.21
"WMK",79.405
"CSR",62.79
"BFC",101.57
"SGHC",6.805
"IMAX",25.36
"BLFS",25.55
"KFRC",51.13
"SAH",60.03
"PL",4.195
"VIR",6.98
"TRS",25.11
"INVA",17.27
"PRLB",36.34
"PFC",28.04
"FBRT",13.245
"DLX",16.12
"ARR",18.825
"DX",14.435
"COLL",29.81
"AMSF",51.285
"PARR",14.51
"WGS",91.71
"CCB",84.086
"VTLE",22.17
"DRVN",17.395
"WS",26.775
"BLMN",7.895
"ICHR",27.29
"RDFN",11.285
"BRKL",10.9705
"CDRE",32.345
"TNK",39.665
"THR",30.305
"NEXT",8.69
"NN",11.48
"TPB",57.58
"FIZZ",40.12
"ACT",33.805
"SBSI",29.43
"BV",13.231
"ADPT",7.56
"BY",26.43
"PLAY",18.39
"UVSP",28.63
"ACMR",29.315
"DCO",59.64
"HSII",42.955
"FMBH",35.425
"AOSL",26.89
"IMKTA",62.57
"BKD",6.085
"EXPI",9.805
"REAL",5.855
"CLB",15.32
"VMEO",5.365
"PUMP",7.01
"BDN",4.6
"MSEX",60.18
"BXC",81.865
"TRNS",71.975
"LQDA",14.3199
"OPEN",1.17
"CNOB",23.765
"ECVT",6.795
"MMI",35.02
"SEI",23.01
"MRTN",13.75
"MATW",22.775
"UTZ",13.07
"CTBI",51.68
"BLND",3.535
"PNTG",24.27
"CECO",23.5
"TMP",63.145
"EYE",12.25
"AMTB",21.35
"AMPL",11.695
"PBI",9.285
"LILAK",6.785
"FIHL",15.43
"NXRT",38.63
"SAFE",18.8
"SXC",9.29
"RWT",6.4391
"OEC",13.66
"CNXN",62.485
"PDFS",21.715
"PGRE",4.105
"BELFB",74.4901
"LPG",22.775
"BHRB",58.78
"VTOL",31.865
"PRAA",19.855
"FLNC",5.715
"REPL",11.52
"FWRD",21.3
"HCSG",10.84
"ADTN",9.015
"MBWM",44.54
"ASIX",23.465
"ZYME",12.235
"JELD",6.24
"COGT",7.42
"ERII",16.075
"SPNS",27.665
"PRSU",37.6475
"NTGR",24.01
"HFWA",23.68
"ASTE",36.7
"AXGN",17.33
"ARIS",29.44
"BZH",22.015
"NBBK",18.745
"FCBC",38.845
"HG",20.82
"SWI",18.4
"UTL",56.09
"FG",42.0599
"ELVN",20.605
"BORR",2.475
"GLDD",9.06
"CEVA",29.81
"NVRI",6.675
"SHLS",3.375
"EOLS",13.465
"OLO",6.325
"OSBC",16.77
"CDMO",12.49
"AVXL",9.515
"JACK",31.825
"FIGS",4.63
"JBSS",70.56
"IBCP",31.24
"AVBP",19.38
"CFB",15.99
"HBNC",15.66
"KNSA",22.78
"NG",3.359
"ML",88.035
"BRSP",5.985
"SYRE",18.08
"DNUT",5.505
"MBUU",30.785
"OSPN",16.13
"MLR",44.65
"CRMD",10.46
"ROOT",150.02
"VVX",51.605
"CVI",21.445
"GRC",37.04
"DEC",12.98
"LQDT",29.895
"HCKT",28.52
"DAVE",85
"NBN",93.23
"FIP",5.11
"ODP",15.25
"ORRF",30.82
"HSTM",31.3
"AMRC",12.525
"AAMI",25.68
"SITC",12.685
"AVDL",8.59
"SSTK",19.585
"RCKT",8.39
"IAS",9.04
"AHH",7.7652
"BMBL",4.825
"CFFN",5.725
"RCUS",9.04
"PTVE",17.905
"MLAB",124.5
"MEG",15.53
"FLNG",22.93
"ASPN",7.12
"PAX",11.85
"INDI",2.355
"IDT",49.9799
"MBIN",38.55
"HZO",23.82
"INN",5.685
"EGBN",21.82
"CAC",41.76
"AMAL",29.41
"CAL",16.445
"PRA",15.58
"EQBK",40.33
"BASE",13.35
"LYTS",17.45
"HOV",110.25
"BJRI",32.18
"MCW",8.095
"SPRY",11.64
"CTKB",4.305
"UDMY",8.46
"WNC",11.645
"DAKT",12.72
"GCI",3.07
"CSTL",20.065
"STKL",5.405
"MCB",55.78
"LUNR",7.0311
"NABL",7.915
"DFH",24.49
"YEXT",6.36
"GOOD",14.85
"AXL",4.635
"MCBS",27.41
"SIBN",14.88
"WSR",14.32
"GDEN",27.39
"BFST",24.8
"MLNK",19.56
"KOP",30.17
"HLF",8.035
"SNCY",12.96
"PRTA",12.72
"CNDT",2.995
"DJCO",399.61
"SMP",25.95
"RPAY",5.76
"SLQT",3.5032
"DAWN",8.2
"RBCAA",64.6
"WEAV",11.235
"ETD",27.04
"PLYM",17.49
"SMBK",31.485
"MNRO",16.99
"ORIC",7.56
"EU",1.535
"PTLO",12.4811
"MOFG",29.81
"PUBM",9.59
"GPRE",5.25
"PLRX",1.65
"ARHS",9
"CBL",27.25
"IMXI",13.37
"PFBC",83.51
"DMRC",14.22
"MRVI",2.365
"BBUC",26.57
"REX",36.74
"NPKI",5.85
"GCMG",13.33
"HY",45.665
"THFF",49.895
"HTBI",36.55
"VTS",23.985
"SMBC",53.41
"MTUS",13.7
"PGC",28.96
"HTBK",9.66
"ESQ",72.81
"GNK",13.92
"CASS",43.175
"FARO",29.145
"AIOT",5.845
"OFIX",16.7
"SPTN",20.13
"CPF",27.24
"PSFE",17.01
"KURA",7.32
"QBTS",10.1298
"NBR",42.6139
"SEMR",9.75
"CCNE",22.795
"ORC",8.42
"WASH",31.42
"CCRN",14.86
"RLAY",3.255
"KREF",11.175
"ETNB",8.53
"THRY",15.29
"PLOW",24.045
"TTI",3.385
"CRNC",9.77
"GSBC",57.66
"CCBG",35.935
"RES",5.425
"MNMD",6.49
"FWRG",16.59
"CLMB",115.82
"FSBC",28.52
"EYPT",6.24
"VERV",5.78
"STGW",6.175
"HAFC",21.995
"SEZL",225.13
"MTAL",10.99
"PX",11.8503
"FMNB",13.23
"WLFC",183.732
"TRST",30.77
"IIIV",24.4
"UFCS",28.595
"LASR",9.055
"ACEL",10.0328
"RGR",40.23
"RYI",23.86
"ARKO",3.885
"INVX",18.66
"CHCT",18.42
"PACS",12.03
"CGEM",8.76
"VREX",12.8648
"KLC",16.8
"BHB",30.22
"IIIN",27.36
"EE",28.475
"BYRN",18.295
"NYMT",6.84
"SHEN",12.48
"SHBI",13.79
"SCVL",23.03
"GOGO",7.315
"DNTH",21.08
"FNA",13.03
"CAPR",11.94
"ETWO",2.275
"TIPT",22.98
"HIPO",26.07
"IRWD",1.445
"IMNM",8.46
"MPB",26.155
"AMBC",8.535
"NFBK",11.41
