"company","price"
"SFM",146.635
"INSM",80.16
"CRDO",56.855
"PCVX",76.4
"RKLB",20.96
"FTAI",132.115
"CRS",200.9125
"AIT",246.375
"FN",200.47
"SSB",99.635
"FLR",37.65
"GTLS",185.429
"MLI",79.33
"HQY",107.3325
"IONQ",26.09
"GKOS",120.385
"EXLS",48.93
"ENSG",132.94
"SPSC",135.33
"BPMC",92.02
"MOD",81.855
"BECN",115.695
"UFPI",107.7
"ONB",23.525
"CVLT",171.725
"SPXC",145.91
"HALO",58.5799
"RVMD",39.55
"EAT",156.56
"TMHC",61.785
"RMBS",56.6399
"LNTH",92.39
"AUR",7.135
"COOP",111.97
"CWST",109.595
"BMI",207.17
"CSWI",300.495
"SUM",52.49
"RHP",98.3
"ANF",102.94
"ALTM",5.84
"TRNO",67.36
"HLNE",154.88
"JXN",89.17
"MDGL",349.81
"FSS",82.8
"NXT",46.655
"ALTR",111.62
"GPI",459.7
"JBTM",133.67
"ESNT",56.975
"KNF",94.775
"MMSI",99.04
"HRI",147.39
"STRL",125.85
"MTH",73.685
"HIMS",44.21
"LUMN",4.6249
"GBCI",48.755
"CHX",29.525
"CMC",49.41
"GH",42.53
"WTS",213.5914
"SIGI",83.64
"GATX",164.88
"MARA",13.715
"ZWS",35.4001
"QTWO",85.81
"ACIW",54.34
"HOMB",29.35
"EPRT",32.45
"BE",23.79
"SMTC",36.29
"CYTK",47.395
"UPST",69.635
"DY",164.375
"PIPR",283
"UMBF",109.17
"NOVT",145.625
"QLYS",132.86
"TENB",38.25
"KRG",22.37
"BBIO",34.865
"BCPC",171.83
"UBSI",35.285
"PRMB",33.86
"OPCH",33.405
"ABG",275.055
"KTOS",25.94
"BIPC",40.02
"ALKS",34.79
"AVAV",153.12
"HWC",56.34
"CWAN",29.99
"LRN",135.23
"SOUN",9.75
"WK",88.465
"CORT",60.17
"CADE",32.53
"BCC",103.53
"CNR",73.565
"BOOT",121.83
"CTRE",26.07
"KTB",67.595
"RDN",32.92
"AROC",26.95
"BDC",108.68
"IBP",169.59
"ITRI",106.375
"VRNS",42.55
"ACA",92.585
"CBT",86.39
"MAC",19.43
"SKY",102.98
"SM",33.075
"ITGR",124.83
"SITM",159.27
"NSIT",154.8
"FFIN",37.1
"PRIM",73.68
"SLG",65.035
"AEIS",119.25
"EXPO",85.84
"MMS",66.48
"NJR",47.36
"SHAK",109.47
"NE",26.38
"SKYW",99.3
"MATX",142.89
"SLAB",138.68
"CALM",89.41
"SANM",83.6699
"MGY",23.495
"SFBS",89.24
"PECO",36.28
"VLY",9.57
"FTDR",48.93
"KBH",61.59
"IDCC",211.42
"FELE",101.365
"KAI",378.26
"FCFS",111.435
"BOX",32.775
"AHR",30.23
"VRRM",26.08
"SWX",73.495
"MUR",26.65
"RDNT",59.79
"STEP",58.99
"MC",70.14
"IRT",21.275
"GEO",27.21
"POR",43.59
"ESGR",332.75
"ABCB",63.31
"CNX",28.99
"NARI",79.97
"TXNM",51.02
"FUN",44.485
"CNO",41.26
"WHD",51.9645
"RXO",19.972
"PLXS",133.6
"GVA",81.66
"BCO",93.755
"ASB",24.715
"TGTX",29.27
"SBRA",16.395
"CBZ",79.58
"BKH",59.7099
"SR",74.91
"ENS",103.13
"ASGN",68.46
"GLNG",39.49
"NOG",32.05
"OGS",73.225
"CVCO",530.05
"AVNT",42.545
"PJT",158.87
"KRYS",177.86
"ALE",65.45
"ASO",50.065
"AXSM",128.765
"AX",66.29
"INTA",65.485
"PBH",84.7775
"ATGE",101.92
"AI",24.93
"ORA",69.28
"MIR",15.05
"JOBY",6.99
"NPO",189.91
"FRSH",17.585
"URBN",57.13
"ADMA",15.93
"RIOT",9.2161
"KFY",64.34
"MWA",25.64
"RUSHA",58.13
"CRC",45.03
"MHO",118.1
"HAE",64.95
"ATMU",39.12
"LBRT",17.84
"UCB",31.53
"ICUI",152.435
"PTEN",8.335
"ROAD",72.08
"IBOC",65.83
"TDS",35.54
"POWI",62.845
"RELY",23.75
"TCBI",79.2
"PTCT",51.49
"SKT",35.16
"SRRK",38.4
"BHVN",37.55
"ESE",162.43
"REZI",18.82
"BL",49.23
"APLE",14.64
"TPH",31.52
"IRTC",108.075
"CARG",31.38
"HP",26.62
"CRNX",33.405
"PCH",45.91
"SATS",30.33
"SMPL",37.305
"EBC",17.68
"FUL",56.43
"ABM",54.03
"LANC",190.995
"VCYT",34.69
"CDP",27.2
"UNF",210.7
"GMS",79.15
"NWE",54.135
"ZETA",17.255
"SYNA",66.82
"DORM",124.93
"RNA",29.63
"FORM",33.71
"CCOI",75.09
"OSCR",15.22
"TEX",41.6192
"ACVA",16.235
"UEC",5.525
"CNK",25.73
"FULT",19.605
"OTTR",78.96
"TRN",30.675
"CBU",63.21
"HL",5.175
"RYTM",54.07
"PI",93.99
"SXT",68.49
"MGEE",89.56
"BXMT",20.675
"WDFC",236.0763
"PATK",90.13
"ATKR",64.17
"AMBA",65.7975
"VERX",35.605
"TWST",39.625
"PBF",21.7096
"PRCT",66.3
"SNEX",122.21
"BLKB",66.35
"HASI",28.555
"AEO",13.205
"WD",85.4
"TGNA",17.63
"BNL",16.955
"HBI",6.265
"NMIH",36.03
"OSIS",204.54
"CRVL",108.7735
"BGC",9.74
"AUB",35.38
"SHOO",33.42
"BRZE",37.13
"TNET",73.65
"VSCO",27.2
"SG",23.75
"HGV",43.69
"PTON",7.695
"VAL",37.47
"MGRC",125.16
"PFSI",102.215
"NHI",70.91
"ALIT",6.825
"NUVL",76.42
"GHC",977.035
"GFF",72.46
"ALRM",58.69
"CORZ",10.82
"WSFS",53.5505
"FBP",19.26
"HCC",50.37
"DNLI",18.75
"HEES",96.17
"NVCR",19.845
"NSP",88.21
"IOSP",104.005
"BUR",15.55
"SLVM",70.115
"ENVA",102.88
"CLSKW",0.5029
"HTLF",64.67
"AVA",39.585
"ACLX",62.085
"FOLD",9.375
"CVBF",19.88
"VCEL",51.785
"OUT",18.315
"VCTR",63.92
"RIG",3.115
"DIOD",51.85
"DRS",30.02
"HUBG",41.035
"CATY",46.04
"SFNC",21.59
"BWIN",41.62
"PAYO",8.795
"AKR",23.095
"FCPT",28.545
"POWL",169.14
"OII",22.59
"TDW",49.9861
"BKU",37.41
"APAM",42.265
"CRGY",12.92
"PLMR",123.275
"LIVN",40.77
"GT",9.575
"ASTS",27.21
"USD",55.88
"WNS",57.44
"LCII",104.46
"AWR",75.06
"GNW",6.84
"SDRL",27.02
"INDB",68.065
"CPK",121.65
"UE",20.38
"TTMI",24.57
"CON",22.82
"SIG",51.18
"IPAR",144.02
"FIBK",30.59
