"company","price"
"SFM",149.605
"INSM",66.32
"CRDO",36.81
"PCVX",30.98
"RKLB",17.89
"FTAI",94.24
"CRS",156.24
"AIT",213.42
"FN",180.78
"SSB",82.925
"FLR",31.935
"GTLS",118.5
"MLI",70.34
"HQY",79.05
"IONQ",22.565
"GKOS",84.23
"EXLS",42.795
"ENSG",128.73
"SPSC",126.0925
"BPMC",80.86
"MOD",72.9
"BECN",122.41
"UFPI",105.477
"ONB",18.5
"CVLT",144.34
"SPXC",125.8249
"HALO",59.5278
"RVMD",31.88
"EAT",135.605
"TMHC",56.61
"RMBS",45.195
"LNTH",96.15
"AUR",5.925
"COOP",122.145
"CWST",107
"BMI",174.81
"CSWI",263.02
"SUM",52.49
"RHP",81.32
"ANF",69.7119
"ALTM",5.84
"TRNO",52.75
"HLNE",132.05
"JXN",72.505
"MDGL",318.32
"FSS",70.99
"NXT",38.65
"ALTR",111.85
"GPI",388.93
"JBTM",100.68
"ESNT",54.18
"KNF",84.21
"MMSI",91.12
"HRI",117.45
"STRL",114.92
"MTH",65.93
"HIMS",26.9767
"LUMN",3.46
"GBCI",38.95
"CHX",23.335
"CMC",39.945
"GH",41.18
"WTS",186.3
"SIGI",85.35
"GATX",144.905
"MARA",11.1215
"ZWS",29.45
"QTWO",70.41
"ACIW",50.05
"HOMB",25.695
"EPRT",29.2
"BE",17.33
"SMTC",27.31
"CYTK",36.485
"UPST",36.9012
"DY",144.115
"PIPR",214.83
"UMBF",89.22
"NOVT",107.33
"QLYS",117.94
"TENB",32.235
"KRG",20.13
"BBIO",31.115
"BCPC",154.62
"UBSI",32.055
"PRMB",33.535
"OPCH",33.36
"ABG",215.49
"KTOS",29.83
"BIPC",33.71
"ALKS",29.35
"AVAV",118.69
"HWC",47.375
"CWAN",22.845
"LRN",127.6003
"SOUN",7.715
"WK",65.29
"CORT",72.51
"CADE",27.125
"BCC",92.79
"CNR",72.61
"BOOT",97.33
"CTRE",27.295
"KTB",55.1
"RDN",31.46
"AROC",21.73
"BDC",90.45
"IBP",166.365
"ITRI",95.99
"VRNS",39.45
"ACA",72.82
"CBT",77.0183
"MAC",14.06
"SKY",84.81
"SM",21.215
"ITGR",110.8
"SITM",125.485
"NSIT",133.06
"FFIN",32.51
"PRIM",55.17
"SLG",50.385
"AEIS",83.11
"EXPO",76.97
"MMS",67.095
"NJR",48.075
"SHAK",76.96
"NE",18.85
"SKYW",82.23
"MATX",108.41
"SLAB",91.49
"CALM",93.045
"SANM",72.5
"MGY",19.99
"SFBS",70.94
"PECO",34.48
"VLY",8.2202
"FTDR",37.485
"KBH",54.15
"IDCC",195.04
"FELE",86.91
"KAI",303.92
"FCFS",121.49
"BOX",29.09
"AHR",27.6
"VRRM",21.425
"SWX",68.96
"MUR",20.115
"RDNT",50.06
"STEP",43.83
"MC",49.95
"IRT",18.43
"GEO",27.97
"POR",42.62
"ESGR",331.84
"ABCB",52.19
"CNX",28.935
"NARI",79.97
"TXNM",50.39
"FUN",29.57
"CNO",37.24
"WHD",36.405
"RXO",13.76
"PLXS",114.96
"GVA",73.1
"BCO",85.49
"ASB",19.46
"TGTX",35.905
"SBRA",16.765
"CBZ",72.16
"BKH",58.04
"SR",75.92
"ENS",81.235
"ASGN",58.01
"GLNG",33.05
"NOG",21.7
"OGS",73.385
"CVCO",475.535
"AVNT",29.69
"PJT",128.235
"KRYS",162.205
"ALE",64.89
"ASO",36.27
"AXSM",99.0236
"AX",58.48
"INTA",51.59
"PBH",82.175
"ATGE",99.605
"AI",19.04
"ORA",68.11
"MIR",13.48
"JOBY",5.57
"NPO",142.415
"FRSH",12.31
"URBN",44.455
"ADMA",18.405
"RIOT",6.775
"KFY",61.36
"MWA",23.525
"RUSHA",50.99
