"company","price"
"SFM",166.24
"INSM",69.65
"CRDO",42.44
"PCVX",33.49
"RKLB",21.96
"FTAI",105.105
"CRS",197.22
"AIT",235.96
"FN",198.605
"SSB",86.24
"FLR",34.84
"GTLS",133.655
"MLI",72.32
"HQY",82.9
"IONQ",27.86
"GKOS",93.31
"EXLS",43.855
"ENSG",125.71
"SPSC",136.93
"BPMC",87.745
"MOD",79.39
"BECN",124.28
"UFPI",106.44
"ONB",20.61
"CVLT",163.8
"SPXC",132.45
"HALO",60.25
"RVMD",41.25
"EAT",159.87
"TMHC",56.76
"RMBS",51.2
"LNTH",101.685
"AUR",6.975
"COOP",116.06
"CWST",115.45
"BMI",216.09
"CSWI",309.285
"RHP",86.7
"ANF",69.71
"ALTM",5.84
"TRNO",56.28
"HLNE",148.51
"JXN",77.29
"MDGL",325.72
"FSS",74.355
"NXT",43.28
"ALTR",111.85
"GPI",404.36
"JBTM",102.03
"ESNT",55.58
"KNF",91.425
"MMSI",93.6101
"HRI",108.48
"STRL",148.6
"MTH",67.145
"HIMS",28.045
"LUMN",3.495
"GBCI",40.45
"CHX",24.61
"CMC",43.92
"GH",47.6949
"WTS",205.54
"SIGI",87.41
"GATX",143.195
"MARA",13.575
"ZWS",33.63
"QTWO",78.275
"ACIW",52.555
"HOMB",27.56
"EPRT",31.54
"BE",19.05
"SMTC",29.52
"CYTK",40.83
"UPST",47.045
"DY",164.81
"PIPR",236.61
"UMBF",94.99
"NOVT",117.85
"QLYS",125.545
"TENB",32.81
"KRG",21.68
"BBIO",35.305
"BCPC",155.14
"UBSI",33.79
"PRMB",31.81
"OPCH",32.69
"ABG",222.36
"KTOS",32.79
"BIPC",36.34
"ALKS",27.79
"AVAV",147.59
"HWC",51.54
"CWAN",22.39
"LRN",138.83
"SOUN",9.395
"WK",72.975
"CORT",72.2
"CADE",28.41
"BCC",94.39
"CNR",73.66
"BOOT",103.47
"CTRE",28.28
"KTB",60.245
"RDN",31.325
"AROC",24.5299
"BDC",101.42
"IBP",165.717
"ITRI",108.04
"VRNS",41.95
"ACA",79.39
"CBT",78.635
"MAC",14.68
"SKY",83.4728
"SM",23.53
"ITGR",121.67
"SITM",145.145
"NSIT",137.68
"FFIN",33.17
"PRIM",60.54
"SLG",53.56
"AEIS",97.49
"EXPO",77.77
"MMS",66.58
"NJR",49.115
"SHAK",88.76
"NE",21
"SKYW",87.265
"MATX",104.915
"SLAB",101.37
"CALM",94.59
"SANM",79.31
"MGY",21.41
"SFBS",70.445
"PECO",34.585
"VLY",8.535
