"company","price"
"SFM",138.81
"INSM",75.4
"CRDO",41.335
"PCVX",75.41
"RKLB",18.61
"FTAI",107.06
"CRS",190.5425
"AIT",231.3
"FN",184.7075
"SSB",92.55
"FLR",36.37
"GTLS",144.19
"MLI",79.655
"HQY",101.86
"IONQ",20.65
"GKOS",104.045
"EXLS",46.9
"ENSG",129.52
"SPSC",133.675
"BPMC",88.67
"MOD",75.72
"BECN",112.4
"UFPI",107.35
"ONB",21.695
"CVLT",157.605
"SPXC",138.305
"HALO",60.05
"RVMD",39.48
"EAT",140.22
"TMHC",62.635
"RMBS",52.43
"LNTH",100.28
"AUR",7.075
"COOP",108.35
"CWST",109.615
"BMI",210.07
"CSWI",301.17
"SUM",52.49
"RHP",96.26
"ANF",83.37
"ALTM",5.84
"TRNO",68.81
"HLNE",146.76
"JXN",83.82
"MDGL",334.995
"FSS",80.03
"NXT",42.135
"ALTR",111.07
"GPI",449.59
"JBTM",131.135
"ESNT",55.5
"KNF",88.56
"MMSI",102.045
"HRI",129.605
"STRL",120.04
"MTH",76.725
"HIMS",34.2564
"LUMN",5
"GBCI",45.57
"CHX",28.45
"CMC",46.579
"GH",39.99
"WTS",212.29
"SIGI",85.855
"GATX",157.58
"MARA",14.9287
"ZWS",34.67
"QTWO",77.41
"ACIW",52.71
"HOMB",28.74
"EPRT",31.94
"BE",22.225
"SMTC",32.7025
"CYTK",43.215
"UPST",54.68
"DY",144.73
"PIPR",255.44
"UMBF",103.35
"NOVT",142.75
"QLYS",129.35
"TENB",37.505
"KRG",22.42
"BBIO",32.895
"BCPC",175.48
"UBSI",35.18
"PRMB",32.23
"OPCH",34.56
"ABG",259.17
"KTOS",26.895
"BIPC",37.445
"ALKS",34.78
"AVAV",135.25
"HWC",53.02
"CWAN",29.14
"LRN",134.17
"SOUN",9.44
"WK",87.515
"CORT",54.51
"CADE",30.6
"BCC",101.545
"CNR",69.37
"BOOT",117.3
"CTRE",25.795
"KTB",61.34
"RDN",31.54
"AROC",23.52
"BDC",104.53
"IBP",175.59
"ITRI",106.11
"VRNS",41.21
"ACA",81.83
