"company","price"
"SFM",158.8138
"INSM",70.38
"CRDO",39.46
"PCVX",31.75
"RKLB",18.9399
"FTAI",98.72
"CRS",173.84
"AIT",225.625
"FN",190.855
"SSB",82.58
"FLR",33.365
"GTLS",125.35
"MLI",73.55
"HQY",83.24
"IONQ",24.93
"GKOS",91.895
"EXLS",45.3
"ENSG",129.37
"SPSC",131.005
"BPMC",81.63
"MOD",77.58
"BECN",123.45
"UFPI",106.87
"ONB",18.92
"CVLT",152.61
"SPXC",130.175
"HALO",61.39
"RVMD",36.085
"EAT",147.4
"TMHC",55.83
"RMBS",47.125
"LNTH",101.2375
"AUR",6.0261
"COOP",114.95
"CWST",115.97
"BMI",183.09
"CSWI",299.1011
"SUM",52.49
"RHP",84.335
"ANF",72.348
"ALTM",5.84
"TRNO",55.445
"HLNE",138.09
"JXN",72.68
"MDGL",322.419
"FSS",75.85
"NXT",40.515
"ALTR",111.85
"GPI",393.09
"JBTM",95.5852
"ESNT",55.68
"KNF",93.61
"MMSI",93.04
"HRI",117.395
"STRL",134.05
"MTH",64.01
"HIMS",27.65
"LUMN",3.475
"GBCI",38.38
"CHX",24.475
"CMC",41.83
"GH",45.29
"WTS",194.9224
"SIGI",87.76
"GATX",147.88
"MARA",12.97
"ZWS",29.34
"QTWO",75.19
"ACIW",52.31
"HOMB",25.7242
"EPRT",31.37
"BE",17.98
"SMTC",26.84
"CYTK",39.4401
"UPST",39.165
"DY",153.345
"PIPR",225.165
"UMBF",88.55
"NOVT",114.2
"QLYS",123.49
"TENB",32.97
"KRG",20.67
"BBIO",34.405
"BCPC",163.61
"UBSI",32.1
"PRMB",34.13
"OPCH",31.55
"ABG",222.8516
"KTOS",32.741
"BIPC",35.26
"ALKS",27.385
"AVAV",141.77
"HWC",47.135
"CWAN",22.98
"LRN",133.93
"SOUN",8.1389
"WK",68.27
"CORT",67.425
"CADE",27.25
"BCC",94.535
"CNR",72.26
"BOOT",96.765
"CTRE",28.125
"KTB",55.84
"RDN",32.6431
"AROC",23.28
"BDC",94.015
"IBP",169.25
"ITRI",100.98
"VRNS",41.58
"ACA",77.62
"CBT",78.351
"MAC",14.045
"SKY",82.42
"SM",21.685
"ITGR",117.13
"SITM",137.1207
"NSIT",135.8225
"FFIN",31.5
"PRIM",57.685
"SLG",50.87
"AEIS",88.835
"EXPO",80.64
"MMS",68.1
"NJR",48.58
"SHAK",82.515
"NE",19.37
"SKYW",85.86
"MATX",102.79
"SLAB",91.235
"CALM",97.59
"SANM",75.73
"MGY",20.38
"SFBS",68.92
"PECO",35.55
"VLY",8.015
"FTDR",39.85
"KBH",50.81
"IDCC",200.45
"FELE",88.85
"KAI",317.355
"FCFS",121.365
"BOX",29.9
"AHR",29.85
"VRRM",21.79
"SWX",72.14
"MUR",20.75
"RDNT",53.06
"STEP",47.17
"MC",51.95
"IRT",18.815
"GEO",29.665
"POR",43.08
"ESGR",332.92
"ABCB",51.4575
"CNX",30.7
"NARI",79.97
"TXNM",52.46
"FUN",31.88
"CNO",37.99
"WHD",36.3792
"RXO",13.88
"PLXS",120.341
"GVA",77.8325
"BCO",87.33
"ASB",19.415
"TGTX",38.155
