"company","price"
"SFM",142.87
"INSM",81.83
"CRDO",62.44
"PCVX",82.12
"RKLB",22.9997
"FTAI",132.925
"CRS",199.295
"AIT",247.29
"FN",220.81
"SSB",99.975
"FLR",37.64
"GTLS",182.41
"MLI",80.795
"HQY",110.11
"IONQ",32.1981
"GKOS",126.34
"EXLS",48.09
"ENSG",127.71
"SPSC",138.76
"BPMC",93.96
"MOD",85.3
"BECN",116.88
"UFPI",106.72
"ONB",23.525
"CVLT",170.37
"SPXC",136.33
"HALO",58.47
"RVMD",42.125
"EAT",150.055
"TMHC",61.02
"RMBS",61.35
"LNTH",80.28
"AUR",7.0998
"COOP",110.465
"CWST",113.7
"BMI",207.4
"CSWI",302.73
"SUM",52.49
"RHP",98.11
"ANF",102.175
"ALTM",5.825
"TRNO",67.42
"HLNE",154.41
"JXN",84.18
"MDGL",328.82
"FSS",91.66
"NXT",47.2391
"ALTR",111.75
"GPI",451.56
"JBTM",118.03
"ESNT",56.71
"KNF",92.69
"MMSI",104.105
"HRI",155.64
"STRL",111.06
"MTH",73.15
"HIMS",49.905
"LUMN",4.415
"GBCI",47.765
"CHX",29.825
"CMC",50.8501
"GH",44.03
"WTS",213.665
"SIGI",80.67
"GATX",163.09
"MARA",14.271
"ZWS",34.965
"QTWO",85.805
"ACIW",50.15
"HOMB",29.43
"EPRT",31.96
"BE",22.87
"SMTC",36.78
"CYTK",49.92
"UPST",70.11
"DY",167.815
"PIPR",278.81
"UMBF",106.945
"NOVT",140.71
"QLYS",136.025
"TENB",37.825
"KRG",22.275
"BBIO",36.955
"BCPC",165.4
"UBSI",35.68
"PRMB",34.94
"OPCH",31.78
"ABG",276.36
"KTOS",24.445
"BIPC",42.16
"ALKS",35.21
"AVAV",154.2
"HWC",56.79
"CWAN",30.83
"LRN",133.86
"SOUN",9.535
"WK",83.795
"CORT",61.935
"CADE",33.1
"BCC",105.81
"CNR",75.285
"BOOT",127.95
"CTRE",25.14
"KTB",86.66
"RDN",32.54
"AROC",26.145
"BDC",111.76
"IBP",165.56
"ITRI",92.88
"VRNS",42.975
"ACA",93.18
"CBT",85.17
"MAC",19.77
"SKY",100.79
"SM",34.235
"ITGR",128.09
"SITM",173.27
"NSIT",154.42
"FFIN",37.09
"PRIM",65.48
"SLG",63.375
"AEIS",126.04
"EXPO",84.85
"MMS",65.77
"NJR",47.345
"SHAK",110.57
"NE",27.14
"SKYW",97.16
"MATX",143.11
"SLAB",153.43
"CALM",90.625
"SANM",86.035
"MGY",23.96
"SFBS",87.27
"PECO",35.68
"VLY",9.605
"FTDR",57.28
"KBH",61.27
"IDCC",213
"FELE",104.13
"KAI",379.37
"FCFS",113.99
"BOX",33.285
"AHR",27.71
"VRRM",25.77
"SWX",77.39
"MUR",27.67
"RDNT",60.99
"STEP",58.69
"MC",70.625
"IRT",20.75
"GEO",25.82
"POR",44.28
"ESGR",332.805
"ABCB",63.59
"CNX",30.43
"NARI",79.97
"TXNM",53
"FUN",45.525
"CNO",40.2
"WHD",58.575
"RXO",19.92
"PLXS",136.94
"GVA",82.095
"BCO",92.305
"ASB",24.425
"TGTX",29.955
"SBRA",15.975
"CBZ",83.77
"BKH",59.795
"SR",75.44
"ENS",101.62
"ASGN",67.9
"GLNG",39.64
"NOG",33.475
"OGS",74.96
"CVCO",518
"AVNT",43.97
"PJT",158.51
"KRYS",188.06
"ALE",65.5904
"ASO",51.36
"AXSM",131.84
"AX",66.25
"INTA",64.71
"PBH",85.5
"ATGE",98.12
"AI",27.31
"ORA",69.12
"MIR",15.465
"JOBY",6.835
"NPO",199.5
"FRSH",17.215
"URBN",53.58
"ADMA",15.87
"RIOT",10.425
"KFY",65.1
"MWA",25.15
"RUSHA",55.535
"CRC",47.09
"MHO",117.3
"HAE",65.63
"ATMU",38.945
"LBRT",18.07
"UCB",31.73
"ICUI",159.51
"PTEN",8.4101
"ROAD",72.15
"IBOC",64.88
"TDS",37.125
"POWI",65.345
"RELY",24.24
"TCBI",79.235
"PTCT",50.43
"SKT",36.06
"SRRK",37.89
"BHVN",36.22
"ESE",161.15
"REZI",19.52
"BL",49.223
"APLE",14.625
"TPH",31.53
"IRTC",121.31
"CARG",30.81
"HP",27.379
"CRNX",36.22
"PCH",45.0793
"SATS",29.28
"SMPL",37.82
"EBC",17.735
"FUL",57.7649
"ABM",53.045
"LANC",194.855
"VCYT",39.935
"CDP",27.06
"UNF",210.695
"GMS",78.12
"NWE",54.09
"ZETA",21.63
"SYNA",70.695
"DORM",123.945
"RNA",30.98
"FORM",35.43
"CCOI",79.66
"OSCR",15.505
"TEX",42.24
"ACVA",17.335
"UEC",5.645
"CNK",27.385
"FULT",19.615
"OTTR",81.375
"TRN",30.86
"CBU",63.07
"HL",5.27
"RYTM",55.655
"PI",95.14
"SXT",69.67
"MGEE",92.85
"BXMT",20.555
"WDFC",228.49
"PATK",91.37
"ATKR",65.74
"AMBA",76.92
"VERX",43.99
"TWST",41.8
"PBF",23.32
"PRCT",66.22
"SNEX",123.73
"BLKB",68.43
"HASI",28.55
"AEO",13.87
"WD",82.63
"TGNA",17.65
"BNL",16.235
"HBI",6.1654
"NMIH",35.725
"OSIS",201.93
"CRVL",107.94
"BGC",8.98
"AUB",35.58
"SHOO",38.605
"BRZE",38.8
"TNET",68.26
"VSCO",28.9
"SG",22.9467
"HGV",41.13
"PTON",8.635
"VAL",40.73
"MGRC",125.6
"PFSI",100.42
"NHI",70.34
"ALIT",6.945
"NUVL",78.66
"GHC",917.75
"GFF",72.78
"ALRM",60.94
"CORZ",10.125
"WSFS",53.94
"FBP",19.32
"HCC",50.43
"DNLI",20.905
"HEES",97.29
"NVCR",21.69
"NSP",85.64
"IOSP",102.9801
"BUR",15.44
"SLVM",69
"ENVA",102.06
"CLSKW",0.6003
"HTLF",64.67
"AVA",38.17
"ACLX",64.65
"FOLD",9.525
"CVBF",19.78
"VCEL",52.69
"OUT",18.15
"VCTR",64.65
"RIG",3.34
"DIOD",55
"DRS",29.27
"HUBG",42.73
"CATY",46.15
"SFNC",21.59
"BWIN",39.695
"PAYO",9.965
"AKR",23.23
"FCPT",28.16
"POWL",172.095
"OII",22.32
"TDW",50.22
"BKU",37.77
"APAM",42.62
"CRGY",14.37
"PLMR",122.53
"LIVN",49.07
"GT",9.83
"ASTS",28.72
"USD",62.51
"WNS",56.55
"LCII",106.355
"AWR",75.95
"GNW",6.625
"SDRL",28.745
"INDB",68.25
"CPK",124.737
"UE",20.45
"TTMI",25.18
"CON",23.37
"SIG",51.01
"IPAR",137.145
"FIBK",30.96
"ARWR",19.2513
"AZZ",96.7
"NEOG",10.275
"COMP",9.155
"DOCN",36.965
"BOH",70.825
"CNS",87.03
"KNTK",59.31
"TBBK",55.5612
"YELP",35.3
"CWT",46.32
"CAKE",54.79
"AIN",80.3532
"IESC",186.27
"TOWN",36.06
"FFBC",27.08
"CPRX",21.815
"GPOR",180.895
"HI",30.97
"LAUR",19.365
"ENR",30.97
"MYRG",119.975
"SWTX",56.96
"LXP",8.705
"STNE",9.74
"KLIC",41.3
"CDE",5.415
"JBLU",6.99
"HNI",46.27
"AIR",62.2875
"SMR",18.815
"BTU",14.98
"BANF",116.44
"PRK",163.574
"PDCO",31.08
"RPD",31.34
"ZD",48.285
"PAR",62.295
"EPAC",45.67
"MTX",70.375
"SHO",10.61
"ARCB",86.35
"FRME",43.265
"NATL",29.3653
"AVPT",16.8962
"CXW",18.3297
"ICFI",100.3
"RRR",51.42
"CALX",38.325
"VIAV",11.44
"WRBY",23.57
"TNDM",33.02
"PRVA",24.47
"VC",88.57
"ACHR",8.58
"ACLS",65.02
"FLG",12.27
"GSHD",106.62
"PRGS",55.61
"WERN",33.22
"HWKN",105.32
"CURB",24.49
"IVT",29.79
"SBCF",28.305
"SMMT",19.36
"ACAD",19.675
"PSMT",90.145
"EXTR",15.13
"FLYW",17.41
"KAR",21.09
"PPBI",23.9
"MRCY",42.165
"RAMP",30.7925
"HURN",125.685
"AGX",129.145
"PTGX",37.15
"SXI",190.69
"MBC",14.37
"B",47.48
"AMR",158.54
"ADUS",109.6
"MGNI",17.64
"ROIC",17.49
"GBX",55.58
"CCS",71.485
"STRA",98.32
"VSH",18.71
"BANR",67.125
"PLUS",66.87
"RNST",36.94
"AGYS",76.8
"EFSC",58.86
"CNMD",61.745
"RGTI",10.59
"YOU",23.985
"JJSF",131.59
"STNG",41.7525
"PFS",17.9514
"PHIN",51.0409
"SEM",18.5
"MTRN",94.55
"BANC",14.88
"KYMR",36.14
"NBTB",47.19
"HUT",17.2698
"TMDX",75.3379
"EVTC",33.235
"RUN",8.585
"OSW",19.185
"BEAM",31.21
"AGIO",35.74
"WAFD",29.66
"LGND",118.435
"HLMN",9.975
"ENVX",10.115
"CRK",19.23
"OMCL",39.585
"IGT",17.795
"EWTX",26.53
"IDYA",21.56
"SYBT",72.9776
"TRMK",36.58
"KWR",141.824
"UPWK",15.67
"WSBC",35.38
"TGLS",68.635
"LZB",45.35
"SUPN",32.65
"LMAT",102.175
"FBK",49.8
"MIRM",50.97
"IIPR",73.36
"CABO",283.41
"ATRC",39.16
"MXL",15.67
"ALKT",30.56
"LC",12.64
"DRH",8.225
"GOLF",67.13
"UFPT",249.86
"VSEC",100.7
"OFG",41.77
"KMT",22.32
"NMRK",14.2
"RXRX",9.23
"LGIH",76.89
"CHEF",64.055
"GRBK",57.31
"BATRK",39.76
"ABR",12.32
"ALG",188.13
"NEO",11.245
"ROCK",65.165
"DEI",16.11
"VYX",11.995
"DBRG",11.99
"CASH",77.29
"AGM",204.82
"REVG",30.345
"AVDX",9.125
"PRM",10.35
"TARS",47.55
"ROG",87.02
"WWW",15.33
"PRKS",53.665
"LTH",31.55
"APLD",9.1879
"GERN",2.5275
"AKRO",51.855
"MQ",3.65
"FL",18.155
"NGVT",46.41
"TDOC",11.675
"TFIN",68.02
"FBNC",41.87
"JOE",46.16
"LMND",34.07
"IART",21.79
"PRG",29.26
"PGNY",23.45
"DAN",15.73
"OI",11.38
"DFIN",49.16
"LKFN",66.29
"CHCO",117.84
"SONO",12.535
"BHE",40.8
"KN",17.69
"IOVA",5.775
"CWK",11.76
"DVAX",13.305
"SPT",27.96
"PEB",11.91
"WLY",39.78
"CSGS",65.17
"PD",17.97
"NWBI",12.57
"WKC",30.935
"WULF",4.075
"STR",19.99
"PLUG",1.5894
"ASAN",19.71
"NNI",112.54
"UCTT",36.87
"EPC",30.9706
"NTB",38.94
"WAY",42.385
"PRDO",25.86
"TRUP",32.94
"ASTH",35.55
"UNFI",31.83
"KOS",2.9803
"AESI",20.91
"NTCT",23.5801
"THS",31.86
"FCF",16.195
"SKWD",50.12
"TNC",87.47
"ALGT",82.45
"GEF",59.86
"BCRX",8.515
"SSRM",10.425
"SGRY",25.56
"UPBD",26.72
"MNKD",5.735
"CENTA",32.295
"MLKN",22.14
"CLDX",22.56
"TVTX",21.715
"CUBI",53.53
"VRNT",24.48
"XHR",14.04
"BFH",56.13
"NIC",117.81
"KGS",42.92
"STC",69.8
"RLJ",9.34
"LTC",34.64
"APGE",34.33
"ADNT",17.16
"VERA",28.57
"PHR",28.205
"NWN",41.505
"HE",10.8501
"TALO",8.94
"CTS",45.66
"GTY",30.8418
"HELE",58.33
"VRTS",180.67
"SJW",52.78
"VITL",33.88
"CODI",20.733
"SASR",31.94
"INSW",37.1714
"HLIO",38.925
"NBHC",42.08
"HOPE",10.8928
"NVAX",7.595
"ANDE",45.52
"ALHC",13.69
"ADEA",16.95
"TCBK",44.03
"BKE",41.55
"ARQT",12.77
"LNN",133.76
"CGON",27.7
"WT",9.275
"DNOW",17.1
"STEL",28.73
"VECO",24.73
"GNL",7.325
"SPNT",14.485
"COCO",37.21
"PLAB",21.92
"HMN",40.4
"VSAT",9.1901
"AMRX",8.605
"DHT",10.749
"XMTR",32.31
"HRMY",34.63
"SOC",29.45
"TILE",21.47
"TGI",25.2702
"NRIX",17.13
"WGO",42.46
"MSGE",35.56
"UNIT",5.845
"PWP",23.15
"MTTR",5.345
"AMPH",32.5
"SDGR",21.975
"MCY",53.22
"HTH",31.25
"GSAT",20.83
"WABC",49.72
"ZUO",10.02
"FSLY",7.0162
"CSTM",10.72
"APPN",32.725
"ATEN",20.1
